0.22088,0.28131,0.23399,0.23439,0.72025,0.53478,0.77205,-0.38253,-2,-0.53708,-10.5
0.22101,0.14696,0.067004,0.2532,0.6623,0.45353,0.75208,0.013147,-1.42,0.077297,2
0.22149,0.23934,0.17631,0.13694,0.6946,0.66938,0.75208,-0.081187,1.9,0.19536,-4.5
0.22424,0.19225,0.14643,0.29528,0.60396,0.71581,0.85691,0.19801,2,-0.33657,5
0.22452,-0.16341,0.28316,0.16565,0.66334,-0.69776,0.802,-0.21495,-2.48,-0.36275,-3
0.22559,0.25102,0.23383,0.17647,0.63918,0.71412,0.93677,0.0028718,-3.08,-0.5384,30
0.22572,-0.25343,0.097043,0.28706,0.66132,-0.50811,0.78702,0.23439,1.62,-0.47397,12
0.22668,0.13796,0.10347,0.29904,0.64506,0.30337,0.88519,-0.089226,2.24,0.12717,-6.5
0.22681,0.1967,0.22043,0.15682,0.84338,0.67187,0.76872,-0.05956,1.82,0.22171,-4
0.22682,-0.074323,0.24182,0.25368,0.64742,-0.075825,0.83527,0.13632,1.48,-0.27185,13.5
0.22716,0.31781,0.27044,0.15921,0.62975,0.58673,0.89018,-0.29433,-1.06,-0.42072,-9.5
0.22755,-0.13684,0.28394,0.20673,0.80671,-0.46354,0.85524,0.021585,1.74,0.1696,-1.5
0.22854,-0.29087,0.18145,0.13425,0.62363,-0.64092,0.81697,0.15278,1.28,-0.51426,11
0.22869,-0.23423,0.1831,0.23329,0.65488,-0.72537,0.91847,-0.054629,3.48,0.66274,-24.5
0.22912,-0.17646,0.12009,0.2387,0.6542,-0.36148,0.7604,0.14235,-1.62,0.092571,2.5
0.2312,-0.34448,0.1469,0.28955,0.6062,-0.66457,0.94842,0.23865,-0.78,-0.51952,14.5
0.23249,0.23989,0.2736,0.054855,0.654,0.62861,0.84193,-0.046197,-1.6,0.092881,2
0.23416,0.078243,0.29394,0.27323,1.1741,0.67512,0.79534,0.28281,0.94,-0.13436,1.5
0.23437,-0.42597,0.22725,0.24981,0.62353,-0.66641,0.76705,0.46686,1.14,-0.43263,6
0.23449,0.29241,0.027194,0.29191,0.61591,0.73202,0.87022,-0.036004,1.88,0.28334,-5
0.23451,-0.20621,0.12666,0.22961,0.66375,-0.50127,0.83361,0.082387,-1.98,0.14824,5
0.23705,0.14324,0.15329,0.27449,0.69003,0.52244,0.84526,0.10548,3.54,-0.52549,12.5
0.2376,-0.36151,0.1378,0.27041,0.74112,-0.79086,0.78536,0.33675,1.66,-0.72384,10.5
0.2377,-0.3295,0.14792,0.082038,0.60149,-0.77252,0.75208,0.061287,-1.64,0.18093,3.5
0.23821,0.16362,0.10976,0.29807,0.66092,0.22328,0.75208,-0.23069,-2.34,-0.41762,-16
0.23916,-0.066359,0.1131,0.28423,0.62919,-0.072146,0.84359,0.10244,2.4,-0.35331,21.5
0.23952,0.071582,0.23144,0.25742,0.74567,0.35062,0.78369,0.12778,1.82,-0.22399,5.5
0.24092,-0.2073,0.29116,0.26562,0.67025,-0.60079,0.99334,-0.024081,2,-0.5201,-32
0.24155,-0.099033,0.12476,0.2693,0.76338,-0.44455,0.78203,-0.13157,2.14,0.11661,-3
0.24219,-0.23807,0.25504,0.068996,0.62741,-0.50835,0.75374,0.10839,-1.76,0.1325,3.5
0.24254,-0.25733,0.27958,0.044576,0.62799,-0.69305,0.83028,-0.026777,1.78,0.20475,-1.5
0.24302,-0.11268,0.19966,0.24019,0.64878,-0.29787,0.85691,0.0029561,2.48,-0.013896,-8
0.24341,0.21636,0.29251,0.13624,0.63968,0.44466,0.92512,-0.12393,1.98,0.16095,-6
0.24342,0.21966,0.16717,0.25196,0.90629,0.5605,0.78037,-0.25733,-2.1,-0.70561,-13.5
0.24366,-0.12361,0.29527,0.14435,0.65271,-0.42665,0.75874,-0.095512,-2.88,-0.35978,-8
0.24519,0.13069,0.27742,0.28342,0.64946,0.54347,0.86522,0.19731,-1.58,-0.026852,4
0.2457,-0.2647,0.1304,0.29224,0.62767,-0.71736,0.97837,-0.04115,1.56,-0.47319,-17.5
0.24767,-0.15891,0.19955,0.1537,0.71204,-0.49397,0.78037,-0.037128,1.88,0.033391,-3
0.24897,0.37885,0.19214,0.2072,0.6161,0.69573,0.93178,-0.24178,0.42,-0.46931,-10
0.24961,-0.31021,0.27588,0.073926,0.61327,-0.59279,0.94509,0.16939,1.04,-0.37294,8.5
0.25113,0.31477,0.274,0.1069,0.60603,0.67567,0.99334,-0.083936,-1.64,-0.50764,25
0.25174,-0.43168,0.24602,0.20886,0.68561,-0.7533,0.81032,0.42236,1.3,-0.51859,6.5
0.25276,0.14632,0.16803,0.27539,0.72134,0.69789,0.76206,0.28031,2.42,-0.38368,3.5
0.25285,-0.18813,0.27247,0.17894,0.90492,-0.67016,0.86522,0.0031228,1.68,0.17395,-1.5
0.25393,-0.44889,0.2792,0.031114,0.60042,-0.79532,0.92512,0.26608,0.9,-0.39651,5
0.25405,-0.22068,0.2806,0.11392,0.66271,-0.55327,0.86689,0.022378,1.94,0.11669,-3
0.25412,-0.062936,0.063149,0.27945,0.63129,-0.030665,0.77537,0.12568,2.54,-0.35204,18
0.25433,0.28096,0.19609,0.20377,0.66569,0.76702,0.9401,0.031617,-2.88,-0.31561,19.5
0.25702,-0.26349,0.059445,0.27017,0.62241,-0.71387,0.8619,-0.075799,2.94,0.39289,-9
0.25817,-0.14224,0.14346,0.28773,0.969,-0.46665,0.81032,0.067245,-2.24,0.14449,6.5
0.25903,0.18821,0.29129,0.080403,0.86456,0.69683,0.76206,0.068659,-1.5,0.26958,0.5
0.2592,0.19669,0.15779,0.21342,0.8834,0.77705,0.802,0.10668,-1.68,0.20347,1.5
0.25978,0.10425,0.28807,0.285,0.68418,0.70356,0.75541,0.42902,0.22,-0.18138,3
0.26026,-0.33231,0.096674,0.26428,0.60023,-0.56086,0.802,0.20553,1.38,-0.44149,9.5
0.26245,-0.25665,0.25643,0.24591,0.72587,-0.43281,0.85691,0.27702,1.54,-0.44512,12
0.26309,0.19939,0.039844,0.26718,0.66018,0.57875,0.81531,0.078408,4.22,-0.59795,12.5
0.26351,-0.30051,0.27547,0.21909,0.68196,-0.46195,0.82696,0.31577,-0.9,-0.32369,8
0.26356,-0.11917,0.2652,0.18545,0.79801,-0.33624,0.77537,0.02459,-2,0.17404,5
0.26405,0.26008,0.18701,0.11268,0.7186,0.70283,0.81032,-0.0049668,-1.72,0.034832,3
0.26439,-0.17005,0.2332,0.27034,0.75993,-0.64345,0.87188,-0.15468,-2.96,-0.53575,-8
0.26495,-0.14935,0.097803,0.29148,0.74432,-0.26797,0.81531,0.1516,2.3,-0.51109,20
0.26589,-0.19914,0.21541,0.22931,0.67337,-0.56098,0.89517,-0.056651,-4.18,-0.59642,-18
0.26616,-0.24287,0.066282,0.2914,0.87248,-0.72009,0.82529,0.076044,-2.08,0.20874,5.5
0.26642,0.1551,0.25983,0.16645,0.61207,0.36049,0.8386,0.0041657,3.78,-0.43034,18.5
0.26819,-0.024087,0.17132,0.24576,0.766,-0.10007,0.7604,-0.03128,1.32,0.10749,-1.5
0.26873,0.30895,0.20015,0.13469,0.80356,0.75224,0.7787,-0.17161,1.7,0.15928,-2.5
0.26913,-0.34918,0.28296,0.10437,0.73393,-0.75058,0.96506,0.20164,1.22,-0.54977,9.5
0.2693,-0.013167,0.29231,0.22069,0.64099,-0.082467,0.83195,-0.051129,2.4,0.53373,0.5
0.27025,0.17965,0.24758,0.1974,0.71751,0.47169,0.8802,-0.0052639,-2.14,0.12133,4
0.27085,0.17516,0.22786,0.28249,0.638,0.72679,0.80366,0.31418,-1.74,0.15291,2
0.27154,-0.22526,0.087474,0.27272,0.82917,-0.65239,0.84526,0.035462,2.8,-0.45506,-19.5
0.27165,0.21695,0.27347,0.19706,0.71067,0.50627,0.95008,-0.061302,3.88,-0.59256,28
0.27186,-0.19904,0.22419,0.21956,0.81378,-0.43589,0.82862,0.15989,-1.98,0.09683,4
0.27239,0.20489,0.22089,0.19384,0.69247,0.36133,0.81364,-0.15955,-1.36,-0.38108,-11.5
0.27298,0.13275,0.29089,0.29331,0.60999,0.38763,0.91681,0.091002,3.76,-0.44274,24
0.27316,-0.028459,0.20651,0.29248,0.76162,-0.12839,0.86522,-0.049042,2.44,0.10763,-5
0.27356,0.30178,0.16156,0.20627,0.63612,0.76764,0.91181,0.065909,-3.02,0.46305,13.5
0.27397,-0.28863,0.21873,0.19919,0.65808,-0.75779,0.9401,-0.064499,2.86,-0.30365,-18.5
0.2741,-0.18994,0.22808,0.22105,0.8923,-0.5004,0.83361,0.11792,-2.08,0.11696,5.5
0.27471,-0.16277,0.28254,0.25726,0.79074,-0.27556,0.88852,0.19295,1.72,-0.43738,14.5
0.27605,-0.21128,0.25376,0.2119,0.60574,-0.47558,0.94176,-0.011958,4.06,1.0299,-32
0.27611,-0.26003,0.20815,0.17266,0.65693,-0.68772,0.87521,-0.069042,2.42,0.12894,-6.5
0.27851,0.40917,0.22494,0.14881,0.64417,0.72542,0.94676,-0.22094,-0.46,-0.45015,-8
0.27891,-0.31762,0.16879,0.22654,0.61379,-0.74621,0.97338,-0.047241,2.94,0.73378,-14.5
0.28154,0.40202,0.25086,0.18974,0.74708,0.73978,0.85025,-0.32702,0,-0.47139,-7
0.28177,0.21524,0.036044,0.29511,0.66371,0.57784,0.86689,0.070849,4.26,-0.6,13.5
0.28283,-0.21922,0.14223,0.28232,0.81606,-0.7455,0.87521,-0.11298,0.98,-0.38531,-7.5
0.28368,-0.26933,0.22903,0.11563,0.72546,-0.58785,0.82196,0.10092,-1.8,0.12626,4
0.28418,-0.31737,0.2046,0.1558,0.66933,-0.60198,0.92512,0.14552,1.04,-0.44021,10
0.28475,0.27514,0.25076,0.062615,0.71572,0.72888,0.80865,0.037331,-1.76,0.21847,1.5
0.28493,-0.18456,0.26537,0.23526,1.3698,-0.72596,0.78536,0.16132,-2.02,0.089765,4.5
0.28527,-0.30834,0.063026,0.25153,0.78334,-0.67693,0.75541,0.16976,1.68,-0.6153,9
0.28609,-0.22571,0.25697,0.21154,0.67662,-0.37352,0.96839,0.16029,0,-0.31287,12
0.2864,0.10858,0.21891,0.23213,0.86823,0.44859,0.7787,0.11942,2.46,-0.43727,7
0.28694,0.16742,0.088774,0.26806,0.60358,0.49666,0.78369,0.1445,4.1,-0.50166,12
0.28744,0.044915,0.21302,0.26188,0.91471,0.13071,0.76539,-0.012216,-0.82,0.116,0.5
0.28761,0.1739,0.29768,0.20986,0.70446,0.24358,0.85857,-0.18236,0.9,-0.26538,-9.5
0.28865,-0.18092,0.13614,0.26091,0.63785,-0.28729,0.91681,0.11252,1.32,-0.33956,16
0.29054,0.38593,0.19511,0.098281,0.68124,0.71655,0.77537,-0.18836,-1,-0.44871,-5.5
0.29061,0.13465,0.27062,0.26946,0.82054,0.67051,0.79201,0.29033,-0.5,-0.059654,2
0.29181,0.30766,0.27221,0.10495,0.71986,0.59015,0.88519,-0.16881,0,-0.39085,-8
0.29193,0.22935,0.19595,0.15718,0.69859,0.50782,0.88519,-0.04102,-1.62,0.096339,2
0.29276,-0.42268,0.21544,0.27578,0.74184,-0.72691,0.88852,0.34415,0.98,-0.53862,9
0.29305,-0.18974,0.25969,0.19883,0.61212,-0.57598,0.80699,-0.17965,-3.22,-0.4405,-7.5
0.29317,-0.25323,0.17288,0.23705,0.65431,-0.37087,0.81864,0.19431,1.42,-0.35211,10
0.29385,0.37732,0.23568,0.1627,0.63275,0.54979,0.79368,-0.2627,-0.84,-0.31823,-5.5
0.29512,0.37025,0.14774,0.20297,0.62153,0.79235,0.99002,0.012585,-2.18,-0.30703,13
0.29758,0.29904,0.094567,0.28437,0.65153,0.68347,0.98336,0.028737,-1.42,-0.40426,14
0.29779,-0.18356,0.29001,0.22173,0.60684,-0.57774,0.83195,-0.20369,-4.5,-0.57787,-14
0.29861,-0.05775,0.034728,0.25982,0.61989,-0.10064,0.88186,0.019247,-2.34,0.071998,7
0.29981,0.3102,0.19582,0.18033,0.63521,0.64982,0.97338,-0.0074032,-2.3,-0.36871,18
0.30009,0.39683,0.28936,0.2852,0.75344,0.62127,0.95674,-0.37504,-1.08,-0.47655,-10
0.3007,-0.22663,0.1896,0.24979,0.76318,-0.5613,0.95674,0.01389,3.46,0.07264,-22.5
0.30075,-0.34158,0.10044,0.25185,0.68161,-0.57613,0.77704,0.198,1.34,-0.47248,8.5
0.30107,0.20517,0.086464,0.25152,0.73416,0.60818,0.80033,0.10786,2.98,-0.51335,8
0.30117,-0.07242,0.10182,0.27675,0.70044,-0.26204,0.80366,-0.093611,-2.82,-0.38785,-14
0.30139,-0.25444,0.26587,0.15853,0.66807,-0.56884,0.92346,-0.0048416,2.56,-0.43744,-23.5
0.30171,-0.099371,0.29513,0.29213,0.73714,-0.57415,0.76373,-0.33136,-4.06,-0.63436,-11
0.30201,0.11536,0.26195,0.25301,0.77115,0.13472,0.82862,-0.15984,-2.1,-0.38283,-12
0.30247,0.1906,0.20305,0.18603,0.64217,0.4985,0.80865,0.093836,3.88,-0.51295,13
0.30285,-0.019824,0.28475,0.27232,0.74652,0.009223,0.95674,0.058089,1.66,-0.28658,13
0.30332,0.15987,0.15638,0.243,0.83481,0.42752,0.86023,-0.012483,-1.72,0.10209,2.5
0.30385,-0.39052,0.14161,0.2124,0.65423,-0.7048,0.96506,0.13604,0,-0.48164,10
0.30386,-0.43994,0.11172,0.15906,0.63274,-0.77381,0.80699,0.14231,0.88,-0.47957,6
0.30425,0.37372,0.234,0.22192,0.62671,0.52902,0.97171,-0.24079,-1.14,-0.32014,-8
0.30432,0.41763,0.17055,0.24709,0.69244,0.73011,0.94343,-0.22014,-1.14,-0.52625,-9.5
0.30501,0.33573,0.042703,0.25416,0.65072,0.61237,0.82862,-0.1039,-0.5,-0.41355,-8.5
0.30538,-0.14739,0.19072,0.29566,0.60761,-0.40611,0.89351,-0.11285,-3.78,-0.45083,-20.5
0.30542,0.24066,0.26074,0.17855,0.6398,0.48693,0.95008,-0.017198,-3.02,-0.30401,25
0.30545,0.23242,0.13584,0.23206,0.69034,0.55073,0.90349,0.02544,-3.44,0.3369,15
0.30551,0.20942,0.16984,0.27824,0.64418,0.55006,0.90516,0.1085,-3.48,0.35293,15.5
0.3063,-0.32024,0.19976,0.13843,0.61099,-0.47395,0.81864,0.16483,1.28,-0.29326,6
0.30647,0.22569,0.20465,0.14666,0.69962,0.48933,0.86689,-0.02588,-1.78,0.086233,3
0.30949,0.10742,0.26899,0.21892,0.94421,0.40702,0.78869,0.079298,-2.06,0.1318,2.5
0.31007,-0.23761,0.29899,0.18302,0.89982,-0.79069,0.8802,-0.10116,-2.44,-0.65786,-8.5
0.31193,0.31722,0.096904,0.15242,0.65626,0.62516,0.77205,-0.04223,1.8,0.19363,-3.5
0.31328,0.11614,0.060485,0.29633,0.61811,0.30981,0.87521,0.080674,1.74,-0.31141,16.5
0.31434,0.090207,0.23869,0.26161,0.64559,0.24876,0.84859,0.063492,3.24,-0.41186,23.5
0.31504,0.16448,0.11679,0.2521,0.65869,0.50183,0.75874,0.15794,4.16,-0.54807,11.5
0.31583,0.25228,0.18659,0.17801,0.66931,0.42149,0.90349,-0.11314,-0.5,-0.31096,-9.5
0.31588,0.61698,0.21426,0.28554,0.6305,0.79708,0.80699,-0.43444,0,-0.3363,-3.5
0.31791,-0.34096,0.22521,0.14911,0.72095,-0.57008,0.80532,0.20315,-0.44,-0.3391,6
0.31838,-0.30278,0.26744,0.15503,0.84735,-0.58578,0.81198,0.22007,1.44,-0.53011,8
0.31845,-0.30184,0.18701,0.19053,0.6289,-0.78546,0.80033,-0.18936,-1.84,-0.34622,-4
0.31882,-0.2404,0.23614,0.077589,0.80603,-0.66133,0.75374,-0.053569,-3.76,-0.68261,-8
0.3192,-0.18481,0.28126,0.1888,0.81576,-0.67402,0.78037,-0.2017,-3.88,-0.71819,-9
0.31936,-0.32712,0.039591,0.27317,0.77999,-0.69202,0.82529,0.10693,1.48,-0.66272,12
0.31942,0.14908,0.2677,0.23499,1.1724,0.63315,0.82862,0.085965,-1.82,0.40758,1
0.31946,-0.22019,0.25879,0.26749,1.028,-0.6695,0.97005,0.039049,3.4,-0.4068,-29
0.31974,0.24387,0.19658,0.17637,0.63424,0.45617,0.94176,-0.027569,-3.38,-0.021244,19.5
0.31981,0.31658,0.12472,0.13591,0.62958,0.65556,0.82862,0.032337,-2.22,-0.10892,6.5
0.31987,-0.20725,0.20645,0.25511,0.66846,-0.53163,0.90017,-0.098518,3.38,-0.054093,-17.5
0.32004,-0.25439,0.2108,0.19374,0.63918,-0.4723,0.98336,0.035759,3.44,0.12526,-21.5
0.32017,-0.20022,0.061297,0.28995,0.7449,-0.62214,0.78203,-0.15632,-3.28,-0.57053,-8
0.32019,-0.2734,0.2976,0.12606,0.62116,-0.36109,0.92346,0.16929,1.06,-0.19849,6
0.32138,0.17753,0.2248,0.22003,0.71783,0.51963,0.8203,0.1231,3.86,-0.58617,14.5
0.3228,-0.24653,0.20699,0.22508,0.69461,-0.49928,0.99002,0.031212,3.46,0.24457,-22
0.32314,0.10183,0.26439,0.27686,0.91871,0.14961,0.86522,-0.1399,0.94,-0.41081,-12
0.3232,-0.2331,0.27433,0.21431,0.64422,-0.69675,0.82529,-0.23212,2.4,0.031068,-6
0.32333,-0.18133,0.14399,0.26965,0.87909,-0.30843,0.7787,0.18457,2.2,-0.55163,12.5
0.32349,-0.19081,0.16925,0.27319,0.93679,-0.59708,0.89185,-0.044507,-3.8,-0.79089,-17
0.32391,0.19568,0.23566,0.24864,0.79083,0.72333,0.79534,0.24556,2.6,-0.49174,4.5
0.32404,0.35473,0.19968,0.10911,0.68997,0.6463,0.91015,-0.10902,0.66,-0.38539,-7.5
0.32533,0.3486,0.22547,0.095538,0.82005,0.76413,0.82862,-0.11459,1.64,0.13912,-3
0.32595,0.084063,0.19405,0.27526,0.70779,0.1981,0.92679,0.015556,3.3,-0.45499,26
0.32654,0.51279,0.19792,0.24357,0.69276,0.73849,0.77038,-0.34938,0,-0.39257,-4.5
0.32733,0.027558,0.23953,0.28733,1.1553,0.16811,0.78037,0.070849,-1.48,0.19253,1
0.32735,0.11302,0.27337,0.13481,0.66291,0.22422,0.77038,-0.0046686,-1.94,0.080197,3
0.32744,0.20961,0.2658,0.28894,0.78443,0.30153,0.95008,-0.20063,-1.26,-0.38039,-13
0.3277,0.20997,0.24504,0.22556,0.75946,0.595,0.86855,0.10838,4.16,-0.68479,17
0.32854,0.28547,0.15389,0.1867,0.71407,0.71874,0.82196,0.098294,-1.54,-0.29315,6.5
0.32866,-0.33823,0.11081,0.19607,0.67115,-0.64401,0.98835,0.046695,0,-0.47016,11.5
0.32904,-0.58573,0.29263,0.22574,0.67151,-0.77492,0.93178,0.42044,0,-0.34539,4.5
0.33028,-0.051151,0.18177,0.29642,0.98533,-0.28693,0.78536,-0.13433,-3.64,-0.74626,-20.5
0.33049,-0.056481,0.1141,0.29579,0.67361,-0.2594,0.77704,-0.14428,-3.12,-0.38183,-13
0.33134,-0.18294,0.022479,0.20805,0.64515,-0.41497,0.76705,-0.058754,2.06,-0.027084,-4.5
0.3314,0.17749,0.25436,0.25334,1.145,0.52449,0.86855,-0.088757,2.26,0.16059,-7
0.33175,-0.24773,0.050799,0.24457,0.83792,-0.71784,0.78203,-0.092142,1.92,-0.043363,-3.5
0.33209,0.26873,0.2562,0.25344,1.1645,0.64332,0.80865,-0.29898,-2.34,-0.9904,-16
0.33339,-0.38322,0.29162,0.046371,0.70337,-0.71489,0.99002,0.093598,2.76,-0.3029,-20.5
0.3338,0.28509,0.20325,0.19022,0.78024,0.54706,0.93344,-0.1193,-1.34,-0.49292,-11.5
0.33399,0.26221,0.26982,0.22203,0.82599,0.38694,0.76373,-0.26153,-1.74,-0.41213,-7
0.33419,0.2542,0.25237,0.077109,0.77525,0.55781,0.79867,-0.031864,1.84,0.16493,-4.5
0.33534,0.29677,0.21021,0.11628,0.78152,0.69705,0.85358,0.0054375,-2.02,0.072787,4
0.33561,-0.32797,0.19665,0.10536,0.6832,-0.71486,0.83694,-0.047206,-1.94,-0.36883,-5.5
0.33603,-0.10158,0.17446,0.22823,0.82992,-0.26017,0.8203,-0.009295,1.58,0.11025,-2
0.33604,-0.24364,0.25292,0.20409,0.68829,-0.6222,0.87354,-0.12316,-4.26,-0.64783,-14.5
0.33649,-0.14583,0.18245,0.16867,0.65145,-0.31304,0.80033,-0.030719,-3.5,-0.44276,-18
0.33668,-0.29531,0.042472,0.25402,0.8608,-0.73584,0.79201,0.019185,-1.94,0.20755,4.5
0.33748,-0.33581,0.11356,0.17591,0.66252,-0.75875,0.79534,-0.099511,-2.14,-0.44729,-5.5
0.33788,-0.36551,0.15979,0.079595,0.67177,-0.7745,0.79201,-0.047799,2.06,-0.065241,-4.5
0.33789,0.36874,0.26761,0.12367,0.67229,0.50332,0.75707,-0.23034,-0.5,-0.25982,-4
0.33835,0.20211,0.23946,0.21016,0.64554,0.4687,0.87354,0.083107,3.5,-0.47775,16
0.33873,-0.30386,0.14617,0.20825,0.66204,-0.59262,0.97338,0.00127,0.82,-0.38854,-15
0.33886,0.076693,0.22929,0.27302,1.1255,0.45357,0.75541,0.19884,1.92,-0.47347,5
0.33906,-0.37228,0.13847,0.20356,0.69235,-0.78749,0.95507,-0.027296,1.16,-0.46856,-11.5
0.34049,-0.25651,0.11152,0.26649,0.79822,-0.48789,0.89351,0.11345,1.56,-0.53552,14
0.34058,-0.24796,0.28094,0.098654,0.64891,-0.59335,0.77537,-0.12092,-3.08,-0.43929,-6
0.34082,-0.18758,0.23524,0.28429,1.004,-0.33736,0.83195,0.21521,2.3,-0.65917,13.5
0.34128,0.022649,0.19724,0.28039,0.76691,-0.091557,0.75374,-0.14245,-3.1,-0.47235,-15.5
0.3414,0.12235,0.29132,0.25713,0.76589,0.24137,0.94509,-0.033116,3.26,-0.52302,31
0.34141,0.24117,0.19678,0.29628,1.3133,0.62135,0.78702,-0.30637,-2.3,-1.0329,-13
0.34145,0.11355,0.23536,0.29829,0.94439,0.35455,0.89018,0.040505,3.48,-0.70875,24.5
0.34155,-0.19372,0.23743,0.21511,0.65591,-0.45913,0.86689,-0.087117,-3.48,-0.48063,-16
0.3417,-0.31735,0.23636,0.2053,0.85606,-0.79633,0.97837,-0.0012738,2.86,-0.26918,-19
0.34219,0.35065,0.19927,0.18131,0.82022,0.73105,0.9817,-0.10947,0.74,-0.55873,-11
0.34255,-0.1816,0.23921,0.17065,0.65168,-0.37317,0.85191,-0.027691,-3.42,-0.45097,-19
0.34359,-0.26361,0.28604,0.050823,0.64989,-0.40699,0.83361,0.091618,-1.64,0.13319,2.5
0.3446,-0.066637,0.18744,0.29123,0.6915,-0.32042,0.75042,-0.1867,-3.62,-0.48213,-15.5
0.34488,-0.10014,0.28528,0.29315,0.70069,-0.36634,0.83028,-0.16289,-3.68,-0.51068,-20
0.34597,0.23508,0.24078,0.18494,0.8346,0.51163,0.93178,-0.055463,-3.36,-0.23894,22.5
0.34656,0.20351,0.28237,0.23583,0.66324,0.22014,0.98003,-0.16934,0,-0.17882,-8
0.34901,0.22303,0.2013,0.18169,0.75929,0.60006,0.79035,0.11485,-0.94,-0.22778,5
0.34946,-0.17505,0.23881,0.20934,0.777,-0.51215,0.802,-0.12293,-3.24,-0.53061,-9.5
0.35012,0.22283,0.28468,0.20423,0.77605,0.3961,0.99667,-0.097801,-1.3,-0.39129,-13.5
0.35079,0.29565,0.21823,0.2857,0.65752,0.28701,0.76539,-0.26717,0.5,-0.21743,-5.5
0.35097,0.1736,0.28396,0.29757,0.68626,0.57188,0.85524,0.23244,3.8,-0.57331,12.5
0.3514,0.17507,0.19246,0.28999,0.80058,0.42363,0.95175,0.024778,-3.48,0.27425,18.5
0.35191,-0.092209,0.22844,0.25502,1.0789,-0.30701,0.81697,-0.024326,1.6,0.15831,-1.5
0.35216,0.43532,0.18934,0.23704,0.76037,0.74585,0.99002,-0.19408,-1.06,-0.52511,-9
0.35218,0.23287,0.28175,0.28284,0.99072,0.42391,0.89517,-0.23118,-1.64,-0.5976,-12.5
0.35373,0.23459,0.29797,0.27388,0.80127,0.71008,0.92512,0.1787,-3.02,-0.33063,19
0.35374,0.21525,0.26192,0.2818,1.0082,0.77432,0.89517,0.16086,-2.52,-0.13121,9.5
0.35425,-0.085041,0.045439,0.27547,0.7335,-0.2588,0.82196,-0.082712,-2.78,-0.41781,-14.5
0.35497,0.31455,0.25694,0.15972,0.67927,0.60011,0.98502,-0.001811,-2.16,-0.38639,19
0.35535,-0.086387,0.11604,0.27056,0.80814,-0.267,0.82529,-0.070542,-3.34,-0.55111,-19.5
0.35621,-0.19044,0.18341,0.24654,0.86069,-0.46157,0.91348,-0.0014131,-2.72,-0.61664,-21.5
0.357,-0.0085047,0.24283,0.18781,0.73075,0.011094,0.87687,0.028502,-1.74,0.12916,2.5
0.35793,-0.26348,0.072253,0.26111,0.85521,-0.49256,0.79035,0.13697,2.02,-0.58692,11
0.35864,0.34033,0.18039,0.1902,0.8022,0.61863,0.88186,-0.1426,-1.5,-0.53303,-9
0.35931,-0.22507,0.23695,0.21799,0.86835,-0.38674,0.85857,0.1572,1.26,-0.45058,10
0.36087,0.18216,0.19953,0.16451,0.73082,0.41572,0.80033,0.046818,2.82,-0.40079,9
0.36164,-0.18869,0.26921,0.22585,0.81675,-0.38832,0.94676,0.037836,-1.42,-0.50437,-25
0.36193,-0.17193,0.11383,0.22344,0.71565,-0.29906,0.91348,0.040903,-2.02,0.12437,5
0.36233,0.1422,0.21337,0.29795,1.1039,0.34266,0.8985,-0.090591,2.32,0.14415,-7
